date,CMIP3+5_c,CMIP3+5_2575,CMIP3+5_7525,CMIP3+5_1090,CMIP3+5_9010,CMIP3+5_ll,CMIP3+5_ur,CMIP3+5_c_2070,CMIP3+5_2575_2070,CMIP3+5_7525_2070,CMIP3+5_1090_2070,CMIP3+5_9010_2070,CMIP3+5_ll_2070,CMIP3+5_ur_2070,CMIP3+5_c_ratio,CMIP3+5_2575_ratio,CMIP3+5_7525_ratio,CMIP3+5_1090_ratio,CMIP3+5_9010_ratio,CMIP3+5_ll_ratio,CMIP3+5_ur_ratio,Basin,Variable,Period,Chart_Title
1965-05,1659740306.230,1659740306.230,1659740306.230,1659740306.230,1659740306.230,1659740306.230,1659740306.230,2891272614.144,3536527746.359,2587447145.648,3247363419.857,2663034097.576,2584766790.829,3493619385.993,1.742,2.131,1.559,1.957,1.604,1.557,2.105,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1965-06,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3412165676.298,3124706206.358,3320217145.447,3020118827.037,4065964097.913,2348356570.714,1757810855.806,4547499083.148,0.916,0.973,0.885,1.192,0.688,0.515,1.333,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1965-07,2279163371.742,2279163371.742,2279163371.742,2279163371.742,2279163371.742,2279163371.742,2279163371.742,1021585110.774,1119620276.214,971711103.126,1698204323.484,673162382.670,493629675.500,1913670261.780,0.448,0.491,0.426,0.745,0.295,0.217,0.840,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1965-08,785296280.015,785296280.015,785296280.015,785296280.015,785296280.015,785296280.015,785296280.015,438675980.000,503606016.960,403661057.553,628587082.130,316538930.158,249842277.702,690551767.742,0.559,0.641,0.514,0.800,0.403,0.318,0.879,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1965-09,545721491.846,545721491.846,545721491.846,545721491.846,545721491.846,545721491.846,545721491.846,393029852.682,478764321.330,347313320.544,510245901.979,275398026.354,246740749.627,558624023.138,0.720,0.877,0.636,0.935,0.505,0.452,1.024,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1965-10,546118259.625,546118259.625,546118259.625,546118259.625,546118259.625,546118259.625,546118259.625,385454353.352,466274164.613,333186742.745,511584357.343,248894958.515,228224463.053,575672115.955,0.706,0.854,0.610,0.937,0.456,0.418,1.054,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1965-11,460428477.825,460428477.825,460428477.825,460428477.825,460428477.825,460428477.825,460428477.825,350333008.286,415297740.786,309181240.577,456579462.774,248942267.620,231608453.239,508867660.719,0.761,0.902,0.672,0.992,0.541,0.503,1.105,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1965-12,407454896.705,407454896.705,407454896.705,407454896.705,407454896.705,407454896.705,407454896.705,355897018.126,440974641.278,313186285.544,455369521.666,265842888.287,245892375.562,504639332.282,0.873,1.082,0.769,1.118,0.652,0.603,1.239,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-01,353844384.244,353844384.244,353844384.244,353844384.244,353844384.244,353844384.244,353844384.244,336640919.988,419081152.149,297162525.563,410878380.200,260145194.112,242919693.110,451910340.802,0.951,1.184,0.840,1.161,0.735,0.687,1.277,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-02,293313946.163,293313946.163,293313946.163,293313946.163,293313946.163,293313946.163,293313946.163,300613982.594,365977167.856,268147600.535,349536622.145,247954541.369,235959245.818,377810732.994,1.025,1.248,0.914,1.192,0.845,0.804,1.288,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-03,475990413.285,475990413.285,475990413.285,475990413.285,475990413.285,475990413.285,475990413.285,519394616.470,620619639.383,466821568.096,618066129.295,440012410.442,437502849.302,648889170.756,1.091,1.304,0.981,1.298,0.924,0.919,1.363,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-04,925542267.686,925542267.686,925542267.686,925542267.686,925542267.686,925542267.686,925542267.686,1016280709.607,1222516074.991,887785107.848,1285928335.233,790051555.488,758728160.477,1351730578.887,1.098,1.321,0.959,1.389,0.854,0.820,1.460,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-05,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1561976435.611,1369176212.199,1518480430.016,1217174273.898,1891599243.935,945873014.694,737007679.157,2039123747.773,0.877,0.972,0.779,1.211,0.606,0.472,1.305,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-06,1039196213.383,1039196213.383,1039196213.383,1039196213.383,1039196213.383,1039196213.383,1039196213.383,602423491.575,629980328.303,556447653.468,902754552.020,418521048.799,328488605.690,987086070.678,0.580,0.606,0.535,0.869,0.403,0.316,0.950,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-07,460810749.066,460810749.066,460810749.066,460810749.066,460810749.066,460810749.066,460810749.066,290005109.433,309511281.108,270940274.965,386403060.007,228034692.810,201914955.967,411541280.926,0.629,0.672,0.588,0.839,0.495,0.438,0.893,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-08,261788730.626,261788730.626,261788730.626,261788730.626,261788730.626,261788730.626,261788730.626,210903521.429,228018419.299,198355352.153,251302639.488,178911533.575,167351941.478,260674328.623,0.806,0.871,0.758,0.960,0.683,0.639,0.996,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-09,201001545.699,201001545.699,201001545.699,201001545.699,201001545.699,201001545.699,201001545.699,175811181.429,187590315.475,167931353.756,199104834.870,154139162.773,149473640.411,206189430.265,0.875,0.933,0.835,0.991,0.767,0.744,1.026,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-10,210358101.092,210358101.092,210358101.092,210358101.092,210358101.092,210358101.092,210358101.092,184863369.532,194698375.229,175780557.327,212540865.705,156093171.010,154337522.718,225698062.376,0.879,0.926,0.836,1.010,0.742,0.734,1.073,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-11,203878974.776,203878974.776,203878974.776,203878974.776,203878974.776,203878974.776,203878974.776,181540024.304,193930605.449,171218286.453,211233359.393,155548746.096,151733019.338,224331051.955,0.890,0.951,0.840,1.036,0.763,0.744,1.100,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1966-12,214439313.828,214439313.828,214439313.828,214439313.828,214439313.828,214439313.828,214439313.828,236335890.946,273569534.059,220607760.275,257111035.046,223973777.837,220122336.385,282811687.265,1.102,1.276,1.029,1.199,1.044,1.027,1.319,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-01,191922494.038,191922494.038,191922494.038,191922494.038,191922494.038,191922494.038,191922494.038,205948520.860,236760767.192,189559300.484,225642257.055,190557018.168,187297479.518,246999799.183,1.073,1.234,0.988,1.176,0.993,0.976,1.287,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-02,172358242.977,172358242.977,172358242.977,172358242.977,172358242.977,172358242.977,172358242.977,196377014.816,227502361.984,180316051.755,213174216.768,190162870.212,186078173.189,230652928.694,1.139,1.320,1.046,1.237,1.103,1.080,1.338,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-03,276402593.757,276402593.757,276402593.757,276402593.757,276402593.757,276402593.757,276402593.757,391837829.922,491916650.455,354338748.519,436950497.382,407428432.982,440440955.415,472240664.170,1.418,1.780,1.282,1.581,1.474,1.593,1.709,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-04,495746124.452,495746124.452,495746124.452,495746124.452,495746124.452,495746124.452,495746124.452,876857978.492,1135307546.247,783138194.741,1013133107.763,883810445.533,966618415.348,1087255242.037,1.769,2.290,1.580,2.044,1.783,1.950,2.193,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-05,971869710.861,971869710.861,971869710.861,971869710.861,971869710.861,971869710.861,971869710.861,1490622629.198,1736724246.867,1363788802.812,1734735716.530,1292110142.429,1170747526.884,1854716720.939,1.534,1.787,1.403,1.785,1.330,1.205,1.908,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-06,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1719310838.899,1440085892.137,1468778611.054,1409759016.856,1975614556.981,1025318127.597,738139030.642,2180457231.533,0.838,0.854,0.820,1.149,0.596,0.429,1.268,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-07,1250073374.873,1250073374.873,1250073374.873,1250073374.873,1250073374.873,1250073374.873,1250073374.873,567275888.857,599351053.865,548237839.639,881177070.618,396318547.866,301038992.552,967311833.502,0.454,0.479,0.439,0.705,0.317,0.241,0.774,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-08,456360959.344,456360959.344,456360959.344,456360959.344,456360959.344,456360959.344,456360959.344,286951260.655,315866567.753,268888244.429,377900050.103,224295771.777,192081888.888,397680438.482,0.629,0.692,0.589,0.828,0.491,0.421,0.871,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-09,300917885.648,300917885.648,300917885.648,300917885.648,300917885.648,300917885.648,300917885.648,221435923.360,246856836.279,207109519.894,271767866.791,179998569.830,168390380.529,288481495.588,0.736,0.820,0.688,0.903,0.598,0.560,0.959,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-10,264937491.154,264937491.154,264937491.154,264937491.154,264937491.154,264937491.154,264937491.154,197544850.647,217482927.353,184116462.864,242111331.812,160723263.560,151054750.931,262030679.140,0.746,0.821,0.695,0.914,0.607,0.570,0.989,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-11,235842768.949,235842768.949,235842768.949,235842768.949,235842768.949,235842768.949,235842768.949,187735259.185,207171765.278,174705662.142,226768190.867,155149514.567,144771698.975,245026433.600,0.796,0.878,0.741,0.962,0.658,0.614,1.039,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1967-12,220087651.324,220087651.324,220087651.324,220087651.324,220087651.324,220087651.324,220087651.324,181124882.366,199852726.520,168345036.654,215382028.061,149973303.737,139377044.707,232127592.297,0.823,0.908,0.765,0.979,0.681,0.633,1.055,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-01,201010510.098,201010510.098,201010510.098,201010510.098,201010510.098,201010510.098,201010510.098,173573993.665,191804580.331,161448872.413,201614734.450,147952376.529,138389301.594,215707798.119,0.864,0.954,0.803,1.003,0.736,0.688,1.073,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-02,184504174.433,184504174.433,184504174.433,184504174.433,184504174.433,184504174.433,184504174.433,182345544.007,206868393.281,167061045.979,207523048.251,175044501.344,165540469.488,217191820.853,0.988,1.121,0.905,1.125,0.949,0.897,1.177,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-03,267190109.434,267190109.434,267190109.434,267190109.434,267190109.434,267190109.434,267190109.434,301017885.372,366305059.309,273363997.459,345485065.421,296175200.224,299141686.935,360154760.344,1.127,1.371,1.023,1.293,1.108,1.120,1.348,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-04,386669764.963,386669764.963,386669764.963,386669764.963,386669764.963,386669764.963,386669764.963,599483667.762,820299237.468,497147881.053,773583674.236,573149755.238,596661718.729,797083198.786,1.550,2.121,1.286,2.001,1.482,1.543,2.061,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-05,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1199472615.061,1632471944.543,2023421781.276,1436096530.359,2041260379.152,1382054060.505,1228130507.597,2143544884.606,1.361,1.687,1.197,1.702,1.152,1.024,1.787,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-06,2118626342.240,2118626342.240,2118626342.240,2118626342.240,2118626342.240,2118626342.240,2118626342.240,1555572272.354,1712789787.890,1450053817.039,2300011496.537,1107238629.818,785000197.383,2545148629.823,0.734,0.808,0.684,1.086,0.523,0.371,1.201,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-07,732424111.827,732424111.827,732424111.827,732424111.827,732424111.827,732424111.827,732424111.827,429533911.872,467929679.452,403715571.440,615125625.980,328310200.534,266935389.806,661872628.351,0.586,0.639,0.551,0.840,0.448,0.364,0.904,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-08,376204102.213,376204102.213,376204102.213,376204102.213,376204102.213,376204102.213,376204102.213,269511953.647,309304430.085,246316035.744,351309350.024,214689188.406,186263355.881,367639950.354,0.716,0.822,0.655,0.934,0.571,0.495,0.977,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-09,255218924.683,255218924.683,255218924.683,255218924.683,255218924.683,255218924.683,255218924.683,199054059.163,224450685.192,184610078.701,244471778.104,166011553.734,152584077.216,256142453.087,0.780,0.879,0.723,0.958,0.650,0.598,1.004,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-10,246059393.492,246059393.492,246059393.492,246059393.492,246059393.492,246059393.492,246059393.492,200197305.483,218533037.488,186863165.569,240268463.190,165302844.553,157332207.374,255274249.966,0.814,0.888,0.759,0.976,0.672,0.639,1.037,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-11,217291066.597,217291066.597,217291066.597,217291066.597,217291066.597,217291066.597,217291066.597,181166231.420,198882018.615,168924790.398,216382546.073,153545107.819,144196463.406,228873939.465,0.834,0.915,0.777,0.996,0.707,0.664,1.053,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1968-12,201738205.249,201738205.249,201738205.249,201738205.249,201738205.249,201738205.249,201738205.249,171636696.836,189195284.684,160176496.845,202163697.537,146285435.798,137286979.293,213498109.602,0.851,0.938,0.794,1.002,0.725,0.681,1.058,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-01,197876949.582,197876949.582,197876949.582,197876949.582,197876949.582,197876949.582,197876949.582,199884773.446,231012796.390,184364827.275,217798332.350,191975583.775,182092904.739,228651925.072,1.010,1.167,0.932,1.101,0.970,0.920,1.156,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-02,165409867.721,165409867.721,165409867.721,165409867.721,165409867.721,165409867.721,165409867.721,173334443.656,204016932.757,159350736.339,189227663.446,173620897.123,165353064.713,199417416.999,1.048,1.233,0.963,1.144,1.050,1.000,1.206,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-03,236143093.163,236143093.163,236143093.163,236143093.163,236143093.163,236143093.163,236143093.163,279962640.053,337846074.028,258223891.793,299871291.590,287938899.988,289040387.741,310600553.533,1.186,1.431,1.094,1.270,1.219,1.224,1.315,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-04,668470837.241,668470837.241,668470837.241,668470837.241,668470837.241,668470837.241,668470837.241,1089051222.818,1402239822.562,950684400.294,1281001138.431,983786428.256,1023703358.417,1252625541.853,1.629,2.098,1.422,1.916,1.472,1.531,1.874,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-05,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2038748174.746,2431308204.465,2707499275.345,2246239831.232,3014514317.072,1916076960.934,1574041884.074,3058023831.033,1.193,1.328,1.102,1.479,0.940,0.772,1.500,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-06,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1763172324.226,1077619831.769,1117660366.912,1050144284.381,1536779356.558,760782422.979,577933731.436,1635461820.191,0.611,0.634,0.596,0.872,0.431,0.328,0.928,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-07,932564562.386,932564562.386,932564562.386,932564562.386,932564562.386,932564562.386,932564562.386,539959700.022,590786317.737,508228384.313,786548483.305,388874019.441,309467639.764,837347037.964,0.579,0.634,0.545,0.843,0.417,0.332,0.898,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-08,366151625.760,366151625.760,366151625.760,366151625.760,366151625.760,366151625.760,366151625.760,268972608.883,297508487.097,251880246.824,340413759.130,216773807.476,190812830.165,354418894.946,0.735,0.813,0.688,0.930,0.592,0.521,0.968,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-09,261229045.834,261229045.834,261229045.834,261229045.834,261229045.834,261229045.834,261229045.834,216327343.482,241523501.392,203048368.512,255722153.501,180890653.555,171707373.637,267371818.628,0.828,0.925,0.777,0.979,0.692,0.657,1.024,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-10,392509774.559,392509774.559,392509774.559,392509774.559,392509774.559,392509774.559,392509774.559,429758295.757,470215567.023,386741043.117,510623334.367,286312912.814,312931938.839,585329600.001,1.095,1.198,0.985,1.301,0.729,0.797,1.491,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-11,324128216.997,324128216.997,324128216.997,324128216.997,324128216.997,324128216.997,324128216.997,372446184.848,412494873.054,334057859.843,439123548.681,244000659.458,263113930.547,500149814.985,1.149,1.273,1.031,1.355,0.753,0.812,1.543,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1969-12,315630535.946,315630535.946,315630535.946,315630535.946,315630535.946,315630535.946,315630535.946,381220379.175,418126584.198,351646954.724,430669080.879,274138639.753,297965301.178,480660993.161,1.208,1.325,1.114,1.364,0.869,0.944,1.523,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-01,296685718.530,296685718.530,296685718.530,296685718.530,296685718.530,296685718.530,296685718.530,370037841.467,408213103.971,342659515.388,405675464.039,290325896.639,311267284.935,445989136.605,1.247,1.376,1.155,1.367,0.979,1.049,1.503,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-02,262682557.443,262682557.443,262682557.443,262682557.443,262682557.443,262682557.443,262682557.443,351296028.998,397673982.254,322863393.360,375090133.754,296672501.610,315976573.229,407365568.845,1.337,1.514,1.229,1.428,1.129,1.203,1.551,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-03,343581302.702,343581302.702,343581302.702,343581302.702,343581302.702,343581302.702,343581302.702,541668469.822,649481038.034,496207225.229,600506333.287,483103678.084,529314203.946,675696001.085,1.577,1.890,1.444,1.748,1.406,1.541,1.967,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-04,522567392.603,522567392.603,522567392.603,522567392.603,522567392.603,522567392.603,522567392.603,789751376.355,981451369.830,723855674.583,932074799.100,696762408.530,773549953.102,1035007840.934,1.511,1.878,1.385,1.784,1.333,1.480,1.981,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-05,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2397598910.055,2769092665.917,3170080295.968,2539961716.989,3449431951.000,2073065195.084,1973721128.103,3864919330.276,1.155,1.322,1.059,1.439,0.865,0.823,1.612,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-06,2679959553.281,2679959553.281,2679959553.281,2679959553.281,2679959553.281,2679959553.281,2679959553.281,1697428765.911,1800335837.979,1602025013.557,2517027841.705,1085596322.441,867074655.243,2934163206.032,0.633,0.672,0.598,0.939,0.405,0.324,1.095,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-07,951289929.512,951289929.512,951289929.512,951289929.512,951289929.512,951289929.512,951289929.512,518581366.033,559029631.499,489630038.391,745781375.185,372014651.118,320237109.007,841972564.999,0.545,0.588,0.515,0.784,0.391,0.337,0.885,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-08,381595547.716,381595547.716,381595547.716,381595547.716,381595547.716,381595547.716,381595547.716,281760098.422,308107287.832,264575631.481,348352128.941,226155547.911,208571719.331,370836393.017,0.738,0.807,0.693,0.913,0.593,0.547,0.972,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-09,417758487.285,417758487.285,417758487.285,417758487.285,417758487.285,417758487.285,417758487.285,336839233.839,407945540.727,298464011.254,412275890.369,242433975.296,240564799.440,451981328.527,0.806,0.977,0.714,0.987,0.580,0.576,1.082,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-10,435484762.647,435484762.647,435484762.647,435484762.647,435484762.647,435484762.647,435484762.647,376558063.247,439950561.047,332408250.666,468059554.341,249013317.415,257463875.104,532263062.141,0.865,1.010,0.763,1.075,0.572,0.591,1.222,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-11,400719609.308,400719609.308,400719609.308,400719609.308,400719609.308,400719609.308,400719609.308,393441903.413,461477526.933,347997120.098,477981294.090,266431444.241,275141879.269,537547692.356,0.982,1.152,0.868,1.193,0.665,0.687,1.341,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1970-12,375527364.799,375527364.799,375527364.799,375527364.799,375527364.799,375527364.799,375527364.799,407454236.282,482641181.748,364079058.900,481807989.280,293132380.428,305327998.545,538855036.361,1.085,1.285,0.970,1.283,0.781,0.813,1.435,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-01,348752677.929,348752677.929,348752677.929,348752677.929,348752677.929,348752677.929,348752677.929,393270284.831,458821623.883,354940657.667,443917706.946,311565776.250,318555672.431,488136237.277,1.128,1.316,1.018,1.273,0.893,0.913,1.400,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-02,302967260.228,302967260.228,302967260.228,302967260.228,302967260.228,302967260.228,302967260.228,381440090.357,453509160.601,339046898.250,414713195.136,332557090.485,337932342.111,452703865.038,1.259,1.497,1.119,1.369,1.098,1.115,1.494,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-03,380269529.260,380269529.260,380269529.260,380269529.260,380269529.260,380269529.260,380269529.260,514445069.695,615423936.193,460137856.274,564688939.348,475440324.304,503923579.219,608536127.701,1.353,1.618,1.210,1.485,1.250,1.325,1.600,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-04,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1096588497.284,1445898481.006,1719471687.882,1280783883.787,1725522100.166,1244922750.207,1321482519.306,1810097882.809,1.319,1.568,1.168,1.574,1.135,1.205,1.651,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-05,1628654183.328,1628654183.328,1628654183.328,1628654183.328,1628654183.328,1628654183.328,1628654183.328,2113588831.069,2388899049.985,1887132944.072,2547673536.776,1736400437.018,1576193883.165,2701231140.044,1.298,1.467,1.159,1.564,1.066,0.968,1.659,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-06,2464396309.027,2464396309.027,2464396309.027,2464396309.027,2464396309.027,2464396309.027,2464396309.027,1609407502.240,1576032728.907,1515761570.995,2320925759.113,1026795032.216,747753187.149,2562440986.292,0.653,0.640,0.615,0.942,0.417,0.303,1.040,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-07,958496594.692,958496594.692,958496594.692,958496594.692,958496594.692,958496594.692,958496594.692,463478016.619,472003574.115,439955792.872,683016950.648,327067171.970,270981645.636,743447090.686,0.484,0.492,0.459,0.713,0.341,0.283,0.776,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-08,384388447.353,384388447.353,384388447.353,384388447.353,384388447.353,384388447.353,384388447.353,257817516.702,272936845.594,242768822.378,322999632.017,207226800.750,190486340.916,337560824.499,0.671,0.710,0.632,0.840,0.539,0.496,0.878,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-09,274568817.430,274568817.430,274568817.430,274568817.430,274568817.430,274568817.430,274568817.430,217497485.764,235842016.905,204304302.317,255810840.751,178343309.903,174443143.557,270164340.585,0.792,0.859,0.744,0.932,0.650,0.635,0.984,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-10,293279781.179,293279781.179,293279781.179,293279781.179,293279781.179,293279781.179,293279781.179,249424655.915,264861839.349,233622051.793,294826715.296,191685187.891,197943692.230,320354362.351,0.850,0.903,0.797,1.005,0.654,0.675,1.092,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-11,249744471.701,249744471.701,249744471.701,249744471.701,249744471.701,249744471.701,249744471.701,222355628.048,243433023.681,205062127.985,267169375.919,172201730.856,172362825.805,289974738.983,0.890,0.975,0.821,1.070,0.690,0.690,1.161,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1971-12,239291599.119,239291599.119,239291599.119,239291599.119,239291599.119,239291599.119,239291599.119,227939124.484,253303671.201,210431049.026,266563636.997,183331859.441,185824412.614,290897126.551,0.953,1.059,0.879,1.114,0.766,0.777,1.216,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-01,221640266.862,221640266.862,221640266.862,221640266.862,221640266.862,221640266.862,221640266.862,218678365.298,245629602.440,200919549.127,250617373.986,180589995.500,184384819.388,274142007.737,0.987,1.108,0.907,1.131,0.815,0.832,1.237,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-02,221763454.448,221763454.448,221763454.448,221763454.448,221763454.448,221763454.448,221763454.448,234416246.009,266756157.443,216048873.697,267431257.670,201836716.729,207127504.580,291894612.358,1.057,1.203,0.974,1.206,0.910,0.934,1.316,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-03,385679183.642,385679183.642,385679183.642,385679183.642,385679183.642,385679183.642,385679183.642,535581958.901,658621214.158,480650426.594,629757259.214,485022904.390,544788214.118,699254469.769,1.389,1.708,1.246,1.633,1.258,1.413,1.813,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-04,665978939.319,665978939.319,665978939.319,665978939.319,665978939.319,665978939.319,665978939.319,999820300.054,1258718969.664,882546069.484,1199407400.158,875043772.711,951691261.723,1311456880.708,1.501,1.890,1.325,1.801,1.314,1.429,1.969,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-05,1390038832.556,1390038832.556,1390038832.556,1390038832.556,1390038832.556,1390038832.556,1390038832.556,1785171945.417,2022997255.583,1630385270.259,2154370024.108,1452315829.121,1280909961.292,2362934763.695,1.284,1.455,1.173,1.550,1.045,0.921,1.700,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-06,1781111667.758,1781111667.758,1781111667.758,1781111667.758,1781111667.758,1781111667.758,1781111667.758,1127624960.231,1132983646.218,1111499485.054,1554772709.374,770835738.833,572596572.691,1773940825.968,0.633,0.636,0.624,0.873,0.433,0.321,0.996,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-07,756580932.199,756580932.199,756580932.199,756580932.199,756580932.199,756580932.199,756580932.199,374361033.712,389255359.990,363196698.382,540270305.878,281273002.062,240276586.733,602754101.873,0.495,0.514,0.480,0.714,0.372,0.318,0.797,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
1972-08,314251317.845,314251317.845,314251317.845,314251317.845,314251317.845,314251317.845,314251317.845,214595506.037,224859845.454,206965583.871,261434384.290,180061133.583,170015304.313,275975082.226,0.683,0.716,0.659,0.832,0.573,0.541,0.878,Basin_09163500,total_runoff,2070,Basin 09163500 2070 for total_runoff
