,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
mu0,0.0476431387704383,0.05494128045695926,0.05792175433891533,0.05733685004275576,0.05417312691361477,0.05122410600777355,0.05035616161430821,0.04709568765276138,0.048280891603774495,0.0490260142411537,0.051645116548128464,0.05266242819571358,0.05448106488764284,0.05772628354387581,0.06182796219709869,0.06734454159815216,0.07239745510699565,0.0775351399151463,0.08234863727057402,0.0843142416717208,0.08732666216967318,0.09039013820155294,0.09417272918494515,0.09698646283155717,0.10088139817671775,0.10391408248484812,0.10855761144140347,0.10992937783026778,0.11082087739680212,0.1123002767246556,0.11589121285788899,0.11699102109153167,0.11443982809624703,0.11606716777308655,0.11937332970793606,0.12214812189438808,0.12403719613654043,0.12708288219764763,0.1304339132563643,0.13234482954335686,0.13423639246179297,0.13740196944947639,0.14166001712334417,0.14463362011269104,0.14806643754635448,0.14909069513053982,0.15327233897987255,0.15767290951537638,0.16373365957668967,0.16910828148674892,0.17356420922688193,0.1796576245939816,0.18497560212209055,0.19062189215736774,0.19522294292593745,0.2022034303535273,0.20756747052620197,0.21444590982064204,0.22090783979820816,0.22635120275490808,0.2340235790210485,0.240746679892516,0.24644341032507522,0.2532114487741507,0.2618676853092085,0.2723886210589764,0.28241270426600756,0.2906165074771285,0.29845086226197176,0.3058417961020381,0.3120183659971949,0.3242115468343136,0.33060971965453845,0.3357447245292411,0.34410431657231694,0.3515597438377888,0.36000319890302274,0.3659724559462812,0.37405500181666324,0.38077240643454363,0.3867264572986699,0.3915359902584632,0.3989981470779632,0.406141398663703,0.414227160218104,0.41788795989676153,0.4170751923620208,0.41754129264324963,0.41861605677287045,0.41820399695245214,0.4171687589000347,0.4175277620846756,0.41817697925183395,0.41357886455389403,0.39128733062390236,0.374352885264114,0.34433924395097415,0.3077992499298856,0.2724807621061058,0.19574701847021822
sigma0,0.016213123958968928,0.02713031017811623,0.02923304920302531,0.032840688282600644,0.03816017206357609,0.044106893567299105,0.044061717248737184,0.046494008357516124,0.04663865591840733,0.046172341944594485,0.045524599573802615,0.04520073805584346,0.04556534366338979,0.046451208550449444,0.046301290733220334,0.04653864789582889,0.04655455050411988,0.046710097370836354,0.048487297166854945,0.048243814592925496,0.04703784549459828,0.047036130911889885,0.04722752581939119,0.04586864887333447,0.045823922562921164,0.044815304299684895,0.04397026996596446,0.04376336500249474,0.043649874323968565,0.04375722343639319,0.04420658153143494,0.045262952769516224,0.045106046976595156,0.044955657922080325,0.04415127632443076,0.04329265690259413,0.04328510666629589,0.042096159416165777,0.04009709504470855,0.040128404642194575,0.04110138810969452,0.04210071471038122,0.043468447470831985,0.04368352967920221,0.042402342347274545,0.0409576312703354,0.04068363000385153,0.040673942139980476,0.03976775593546787,0.04051576166792032,0.03965005666997525,0.03901846921036268,0.03722274521908772,0.0372710313696092,0.03639229841562177,0.03605573527320501,0.03718460510966668,0.03677471973192749,0.03772392403267257,0.038994202062938035,0.03968743190444958,0.04051829873245669,0.041714171580549915,0.04234240017010509,0.04335733448453324,0.04477407700068827,0.044640905211016435,0.0436957423322323,0.043665554973792,0.044249756137163664,0.044590346083759204,0.04527744133021215,0.04611352241446394,0.047974150715601564,0.04900490107770252,0.05023863290584131,0.050782815420922285,0.04918679364688242,0.049030953213881664,0.049935467504750336,0.05078038002336609,0.04999600622588844,0.051271581739236995,0.05369346462920515,0.053750121942614186,0.051945324115086865,0.0496709352570616,0.04954487546562779,0.05250153180396285,0.0514300927811316,0.04914727300469626,0.0484645597907211,0.04759683668293972,0.04704677619534867,0.04728126350069068,0.046229311625161744,0.04085822988878636,0.0331169157490804,0.031184854030641782,0.027348643924925357
mu1,0.3305873025999311,0.47788542212359914,0.5409593031842138,0.5593176594499587,0.5838730833108952,0.5869194666301503,0.5860104144719529,0.5847678071351139,0.5746708213187383,0.5617956585667228,0.5494881873484113,0.532375453307184,0.5232898418816748,0.5129217073245455,0.49908483256590097,0.4832047310516596,0.46981501700869205,0.45527988335328035,0.4435968674548955,0.43413261546582615,0.4243632506845379,0.41159299307748476,0.40306037958655994,0.39507505495457645,0.3906294796189142,0.38404798507692844,0.3741193910540913,0.3673605222195438,0.3602772480547836,0.35564076329352545,0.3548731648212634,0.3500276806839361,0.3463503616770706,0.34009074374014114,0.33105555492515587,0.3237809402529816,0.317811433018467,0.30945220275692076,0.3008076971537096,0.29311540443372697,0.28768681781354033,0.28121699964283203,0.2726507628868393,0.2662069523047272,0.25899844709072617,0.25126826262961033,0.2416104882079776,0.23498632555313267,0.22503867519601825,0.22235018661373537,0.21711685486511997,0.21030202766263764,0.20331040343596796,0.1982774441957089,0.19082004284519727,0.18307121521862557,0.1761533843588747,0.17017951927278316,0.16404994440222995,0.15949116750945969,0.15229784339233496,0.14708748942602437,0.14357128874941083,0.13971884417839964,0.1354643081719238,0.13273119465533653,0.1292374528965305,0.1258706943966786,0.12066282223708696,0.11569823594679869,0.11266712902647436,0.10879669364976742,0.10375575129065513,0.10179395940118223,0.10034918710918338,0.09943395079643702,0.09789063173402232,0.09500333064680498,0.0929302974252243,0.08981019498992926,0.08623919368194943,0.08291321117929831,0.08135255896799039,0.07943425401261935,0.07856505645479521,0.07770415733980966,0.07649121464075835,0.07622353003654582,0.07736999434385541,0.07700426175923111,0.07542862728922127,0.07016131251485372,0.06730658788256474,0.06534106858814359,0.06276073613145047,0.059804616927269606,0.0544168439309955,0.051743916353017935,0.05806586432828937,0.0358853292256402
sigma1,0.06234745536255575,0.07142197035060409,0.07346682103277596,0.07156443611379928,0.07773849920652899,0.07340508832248938,0.06765243772436641,0.062210619660408854,0.058710793607172795,0.054572550239664536,0.05044486849431519,0.046245393655654186,0.043710658315588645,0.04148028249791675,0.03936562480070659,0.03782007635707181,0.036617751474741736,0.035096694934295944,0.0338069825723194,0.033161736510042256,0.03203122234780743,0.02986348435812875,0.028487804421475346,0.027649965447749926,0.02671552216732073,0.025890061322999657,0.02585646341730486,0.025454645231866083,0.025212106512918515,0.024771858851036915,0.024179123690107683,0.023730453714400735,0.023445687442723902,0.02335767697692336,0.02314298663325423,0.022745061441447334,0.02237538080564513,0.02213592492026658,0.021895314254231614,0.022047649632066884,0.022855823725376218,0.023413551885521428,0.02400242235442361,0.024035952637127482,0.022535312117116398,0.021321559698506583,0.02048788727097172,0.020057893167269542,0.019220751876968322,0.01953081277647255,0.019748197584381875,0.018914308322144885,0.01910244237555324,0.019036043955591848,0.018353457709955702,0.01767939991754598,0.01764809469913843,0.016792274299246093,0.016568449719343018,0.016182172858936167,0.015630403963941955,0.014476779223703549,0.012876428214666657,0.011695380911382008,0.011283232944441376,0.01098323049009055,0.010851075689834731,0.011250324763742332,0.011223286716807742,0.01035050943924765,0.009926223911983535,0.0099028841379924,0.009888812913512483,0.009456702419290957,0.008927739677512321,0.008203554076098886,0.008150419300533137,0.008914632719545755,0.008677478707401298,0.008349764010765814,0.008794294099630515,0.0088705704037109,0.00940383321174688,0.011103395802853322,0.011646090568731664,0.011437871326794602,0.011433243035037425,0.012778627245025903,0.013731211320179026,0.01431345512080573,0.014457180074752886,0.01455748472766938,0.014392877544999131,0.015466362273907155,0.015565358058367583,0.013760444828389442,0.011837499467771751,0.01305192805843873,0.010136574930532938,0.009333770078313174
p00,0.018703317009443218,0.029323762103842917,0.036966784608627755,0.04520840680868865,0.05227574338282697,0.05797375617458856,0.06009187165202439,0.06606216712531263,0.07015841996054291,0.0700404161768839,0.07127224483822836,0.07315401609139782,0.0734525597287215,0.07403739006925944,0.07586115127962237,0.07854522378855323,0.07820452916445655,0.07806463220908175,0.07799333377300137,0.07926340035030738,0.08095534316375821,0.0826535144551708,0.08546076060144157,0.0864535704078806,0.08742583420729766,0.08724135351792565,0.08755537742764692,0.08649836061443675,0.08762546751833697,0.08813959779263257,0.08738845784736193,0.08773490149744909,0.08920560937554942,0.09007953637195604,0.09042931510315162,0.08835282506299175,0.08651290475167027,0.0852587909654336,0.08552465371857856,0.0868906297780564,0.08686132733779638,0.08753500294408398,0.0880804467281141,0.08735421624101404,0.08618663203216574,0.08588979171532311,0.08713663726661729,0.08655453015028396,0.08677752193995779,0.08338386306335219,0.0838692253796694,0.08291260179887416,0.08112492530700599,0.07975621186160944,0.07967081987489237,0.07862081416874957,0.07636056945728713,0.07526304989054498,0.07513046593539045,0.07602874690627462,0.077351489066931,0.07794183169290632,0.07897669759688203,0.08072312980838314,0.08149264054933889,0.07961840587034535,0.07804898731530333,0.07744072361686818,0.07631882963617553,0.07615127732031263,0.07583530492301639,0.07536758186438616,0.07457053470926753,0.07379065535574512,0.07425119221474452,0.07530773229905152,0.07533636377337533,0.07469735114892018,0.07230850815455472,0.07346372534414547,0.073672914807947,0.07242633664517871,0.0729003234065317,0.07110022825993681,0.06777647658534432,0.06599102886311212,0.06660119703780085,0.06691672632044421,0.06592775919053799,0.06448997339810679,0.06362102192448504,0.06175373745243479,0.056567749164524506,0.04943003387511679,0.048932174798770114,0.04508207231568668,0.03632609821319659,0.033545713505233575,0.0365416400553113,0.03564814862845505
p11,0.02395986484411778,0.04253730537226617,0.0430843658998124,0.04407798975473487,0.041942455925979664,0.04511276203247714,0.0467126741692736,0.04615671289606923,0.0484398280507402,0.05032111680491743,0.04869772608822903,0.048493644036057326,0.04943161962864553,0.04950636043324189,0.049201496183492205,0.048886343379216345,0.0505638240606114,0.05174885745375356,0.051743803937389254,0.052209642051271765,0.051156840038454256,0.05034799315925859,0.048874519513074935,0.04774045861506558,0.04675228252763095,0.04674938907065354,0.04651307262251332,0.04922411570383851,0.05079591472297676,0.05038624638814745,0.04965037435696638,0.05052214769496958,0.051901734519545724,0.0532098654301004,0.05308030660940612,0.053638544846067185,0.054741567790732824,0.054656246024716304,0.05335462650525547,0.05291292044234229,0.05235442145310361,0.05251296052076988,0.05243595592733993,0.05210808743383106,0.05200640387079887,0.050977482909805076,0.05018125688654832,0.04933536885016242,0.04971727339423419,0.050366814136668624,0.049950340386386065,0.04813841703649911,0.04817898759817491,0.04779905586586883,0.046643392048074946,0.04642351999575665,0.047197889811127026,0.04675534559914702,0.047352205682663996,0.04650625970061531,0.04603160084147867,0.045456506921889725,0.04450148709192941,0.043702153777434485,0.04274089148523441,0.043008927647968986,0.04422576360361458,0.045496792968321584,0.046288536134288544,0.04614782463074592,0.04426941439195665,0.042547725524204855,0.04304662708652586,0.04290956846670552,0.04157425581916508,0.040455162170434246,0.03924639328614414,0.038604777687614035,0.03895404278233265,0.03578043658964456,0.036892397098669295,0.03800555540323859,0.038648285004035145,0.04047559483575304,0.04126946145912624,0.041139192671715404,0.0411445014364297,0.043130673225718445,0.04337908902541322,0.04348937963969933,0.04440837577322908,0.045451445670309336,0.044160570165906174,0.0438801712560587,0.04142503481841019,0.0402766764467858,0.03521018458539808,0.03295015779440693,0.024832563848125794,0.021814958952240303
